reference	sample	size	ex.itsx	ex.wirt	ex.lichen	ex.fun	ex.liquenicola	ex.tra
ITA87PB02D3SHW	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02ER5H9	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DD818	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02ETZ1B	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02ERF8D	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DP1UA	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02D87X2	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02C353F	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DJX4H	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02CX8D4	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02C8PT2	Vari_lac+Stig_eucl+A622	1	1	0	1	1	0	11
ITA87PB02EENYY	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02D5B9Z	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02C6NEB	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DODT0	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DWZMD	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02EIAU5	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DJZTH	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DLVTX	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DK6MQ	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DX8OD	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02EJ5PL	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02ESQ0M	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DSO0K	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02D7WD3	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DSYO4	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02D3Y5V	Vari_lac+Stig_eucl+A622	1	0	0	0	1	0	0
ITA87PB02C9L1X	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02EC38H	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02ED0BE	Vari_lac+Stig_eucl+A622	1	0	1	0	1	0	0
ITA87PB02DSVJM	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DR5HE	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02EAF1K	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DR18J	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DYP8M	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02D15KO	Vari_lac+Stig_eucl+A622	1	0	0	0	1	0	0
ITA87PB02DFDJT	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DWJWQ	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DXDXB	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02EM1PR	Vari_lac+Stig_eucl+A622	1	0	1	1	1	0	1
ITA87PB02DM44M	Vari_lac+Stig_eucl+A622	1	1	0	1	1	0	11
ITA87PB02D71BM	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02EV9HZ	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DHE68	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02ETDPC	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02D1M6N	Vari_lac+Stig_eucl+A622	1	1	0	1	1	0	11
ITA87PB02DP7FA	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02C02K0	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02EISV2	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02D1M7E	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02CX4V3	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02CYM6A	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02D8IOK	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DXNET	Vari_lac+Stig_eucl+A622	1	0	1	1	1	0	1
ITA87PB02EW3NM	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DUFX4	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DU7VU	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02EOPT0	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DX1GC	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02DC4D7	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DO9ZU	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02EIXT4	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DBH8C	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02EN4DD	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02D5XV4	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DE9ZZ	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02EBQEB	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02D93HS	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DPW15	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02D9122	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02EQYEY	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02CX09Q	Vari_lac+Stig_eucl+A622	1	0	0	1	0	0	1
ITA87PB02C9LGS	Vari_lac+Stig_eucl+A622	1	0	0	0	1	0	0
ITA87PB02D97KW	Vari_lac+Stig_eucl+A622	1	0	0	0	1	0	0
ITA87PB02DMMPW	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DUSUN	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02CZ370	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02DV1D1	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02EHLC1	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02CW3WZ	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02EDDRW	Vari_lac+Stig_eucl+A622	1	1	1	1	1	0	11
ITA87PB02D2603	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02CXJ7O	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02DSIWH	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02DZY0V	Vari_lac+Stig_eucl+A622	1	0	0	0	0	0	0
ITA87PB02D2W2H	Vari_lac+Stig_eucl+A622	1	1	0	0	1	0	11
ITA87PB02EKNK9	Vari_lac+Stig_eucl+A622	1	0	1	1	1	0	1
ITA87PB02DPGYN	Vari_lac+Stig_eucl+A622	1	0	1	1	0	0	1
ITA87PB02ELCHH	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EB2IU	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DJL6H	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DJVO1	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DF90L	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DPDLX	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D887G	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DVDZ6	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02ELSVR	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DJ10L	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EH1YR	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02C447H	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EVM69	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EGEG9	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DBBW5	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DFAHQ	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D6QM8	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EE830	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DBKJF	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DM7Q9	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DJLYH	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02ERV0C	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D21TO	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02ESZH3	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DFQ3B	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02C4YDU	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DS2MN	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C8MZV	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DG6SN	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02CW0S5	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02DWJAH	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D6B28	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DCQZN	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DJ5Z3	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EXYA6	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DG7SM	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EU16M	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DENCH	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DNOOG	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DUOYT	Aspi_myr+Sag_fis+A608	1	0	0	0	1	0	0
ITA87PB02EXW8Z	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EIL6R	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DG3YH	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02C5WAC	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EOG2V	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DQXAR	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02D2653	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02D5V5X	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02C621T	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EUG16	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DE7LH	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DCK94	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DNUPK	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EUUS8	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DYQ8Y	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DVMYB	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DHMEA	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DV9VX	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DQC2E	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EP159	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DNPJZ	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D99CY	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D1TBQ	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EVN0Z	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DKG85	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EAWMF	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02CW9PG	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D0IS6	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DX11R	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02C3AUV	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02CZS57	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DSQ2H	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02ERORV	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D7TYU	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DIEBL	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EEL5Q	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02C8IT5	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DIKP5	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D071H	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02ETGUR	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D05YO	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EOALD	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02ERHRM	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EXGTJ	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EWU64	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DJVQM	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D2AFV	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EPD0S	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DL4UZ	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02ERC45	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D20OH	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DZBHY	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EHN6R	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02C55GT	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DI2ZH	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D3AFP	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EIDHJ	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EO10L	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02C8WTX	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02CXRSA	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DSCAR	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D6BGQ	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C1UIV	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02CZAZB	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02C0BA7	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EIBWZ	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02C5GAB	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DHLMG	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DMH72	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DLIFG	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DBURP	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DO5Z2	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02D3KMA	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EAMB1	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DJVSQ	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DKGYE	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02ETJTE	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DJCFI	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DUNMN	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EO8XX	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DUB7U	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DY2W4	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02C53FP	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DB3SL	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DRQZD	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EH1OJ	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DWTCH	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D5AN7	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02C4VDV	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EGEX6	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DBQ3U	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D1MRS	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EQNRR	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C1IHD	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02C3FUS	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D3JME	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EO80G	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02CZBGC	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DB4TL	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DWLO0	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02ETP3M	Aspi_myr+Sag_fis+A608	1	0	0	0	1	0	0
ITA87PB02DQWSG	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02ESEL8	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D7P2J	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02D0PJ2	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C36XD	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02CY0HY	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EXBNU	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02ELFO8	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DG3AZ	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EXG40	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02ECZ6L	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02DCCD9	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DXXB9	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	1
ITA87PB02D1OQK	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EXOS5	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02DV9U1	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DKO0X	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02C29SY	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02CXH4T	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DFQB3	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02CYW1D	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02ENQSB	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D31QP	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	1
ITA87PB02DA85J	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D9I3S	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DIRH6	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DP0E5	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EC2FS	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EEVJK	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EFQS6	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02CYTF3	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EW3Z7	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EBUZ9	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EHUYX	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02EALBG	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02D63X7	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DHNHU	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02DPI64	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D60EO	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C2U6P	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02CZ3SN	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02EFF34	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EA6HP	Aspi_myr+Sag_fis+A608	1	0	0	0	1	0	0
ITA87PB02D2SFF	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EMRST	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DT9S1	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C52NS	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DF7JY	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EVG17	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02D52HO	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EWU8N	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DYUIW	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DE8B2	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DEODL	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EFVCS	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02EMHF8	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D1YWO	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DPT4G	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DQ181	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EU4KJ	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02D16KH	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DHUDZ	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02ES6CA	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	1
ITA87PB02D75RY	Aspi_myr+Sag_fis+A608	1	1	0	1	1	0	11
ITA87PB02C83SB	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EP8H7	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EGHBA	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02DNJQR	Aspi_myr+Sag_fis+A608	1	1	0	0	1	0	11
ITA87PB02CXN84	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02EAMKB	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DKIHS	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EJHMP	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02C4IEB	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02DO7O0	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DOLJ8	Aspi_myr+Sag_fis+A608	1	0	0	1	1	0	1
ITA87PB02D2LLJ	Aspi_myr+Sag_fis+A608	1	0	0	0	0	0	0
ITA87PB02EU6BT	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
ITA87PB02DBEZF	Aspi_myr+Sag_fis+A608	1	0	0	0	1	0	0
ITA87PB02DT0X5	Aspi_myr+Sag_fis+A608	1	0	0	1	0	0	1
ITA87PB02DZW0U	Aspi_myr+Sag_fis+A608	1	0	0	0	1	0	0
ITA87PB02C24G8	Aspi_myr+Sag_fis+A608	1	0	1	1	0	0	1
